year,month,dayofweek,is_weekend,season,city,region,latitude,longitude,elevation,tmin,tmax,tavg,prcp,wspd,humidity,pressure,dew_point,cloud_cover,temp_range,tomorrow_prcp,will_rain,yesterday_prcp,rain_3day,rain_7day
2012,7,5,1,Summer,Peshawar,KPK,34.0151,71.5805,331,28.1,42.5,35.5,0.0,10.3,34,994.4,15.9,2,14.4,0.0,0,0.0,3.9,3.9
2012,7,6,1,Summer,Peshawar,KPK,34.0151,71.5805,331,29.3,43.5,36.3,0.0,13.0,38,994.2,18.5,6,14.2,0.1,1,0.0,3.5,3.9
2012,7,0,0,Summer,Peshawar,KPK,34.0151,71.5805,331,29.2,42.5,35.6,0.1,13.9,46,994.8,21.3,11,13.3,1.2,1,0.0,0.0,3.9
2012,7,1,0,Summer,Peshawar,KPK,34.0151,71.5805,331,27.9,38.5,33.0,1.2,12.4,61,996.1,23.8,41,10.6,2.1,1,0.1,0.1,4.0
2012,8,2,0,Summer,Peshawar,KPK,34.0151,71.5805,331,26.7,38.6,32.8,2.1,13.0,62,996.8,23.8,37,11.9,0.1,1,1.2,1.3,5.2
2012,8,3,0,Summer,Peshawar,KPK,34.0151,71.5805,331,28.5,40.4,34.2,0.1,10.7,56,995.4,23.0,32,11.9,1.1,1,2.1,3.4000000000000004,6.8999999999999995
2012,8,4,0,Summer,Peshawar,KPK,34.0151,71.5805,331,27.8,41.9,34.5,1.1,18.9,52,992.1,21.5,16,14.1,12.6,1,0.1,3.4,3.5
2012,8,5,1,Summer,Peshawar,KPK,34.0151,71.5805,331,24.3,30.9,27.0,12.6,17.1,71,997.6,20.9,55,6.6,0.0,0,1.1,3.3000000000000003,4.6
2012,8,6,1,Summer,Peshawar,KPK,34.0151,71.5805,331,23.7,32.8,27.9,0.0,11.6,57,1000.6,18.3,40,9.1,0.0,0,12.6,13.799999999999999,17.2
2012,8,0,0,Summer,Peshawar,KPK,34.0151,71.5805,331,25.6,37.1,31.0,0.0,9.7,51,1000.3,18.8,24,11.5,0.4,1,0.0,13.7,17.2
2012,8,1,0,Summer,Peshawar,KPK,34.0151,71.5805,331,27.1,39.1,32.7,0.4,12.9,44,999.8,18.1,11,12.0,0.0,0,0.0,12.599999999999998,17.099999999999998
2012,8,2,0,Summer,Peshawar,KPK,34.0151,71.5805,331,28.2,39.8,33.6,0.0,12.4,47,999.1,19.7,18,11.6,0.0,0,0.4,0.4,16.299999999999997
2012,8,3,0,Summer,Peshawar,KPK,34.0151,71.5805,331,28.0,38.8,32.7,0.0,16.0,53,997.5,21.2,17,10.8,16.5,1,0.0,0.4,14.2
2012,8,4,0,Summer,Peshawar,KPK,34.0151,71.5805,331,24.0,33.7,27.4,16.5,10.0,78,999.7,22.8,51,9.7,2.7,1,0.0,0.4,14.1
2012,8,5,1,Summer,Peshawar,KPK,34.0151,71.5805,331,23.7,33.5,28.4,2.7,7.9,74,1001.8,22.9,37,9.8,0.0,0,16.5,16.5,29.5
2012,8,6,1,Summer,Peshawar,KPK,34.0151,71.5805,331,26.1,36.4,31.0,0.0,7.9,60,1000.9,21.5,10,10.3,0.0,0,2.7,19.2,19.599999999999998
2012,8,0,0,Summer,Peshawar,KPK,34.0151,71.5805,331,26.6,36.7,31.1,0.0,9.0,60,999.3,21.7,20,10.1,0.6,1,0.0,19.2,19.599999999999998
2012,8,1,0,Summer,Peshawar,KPK,34.0151,71.5805,331,27.7,37.2,31.8,0.6,9.9,58,999.2,22.0,24,9.5,1.8,1,0.0,2.7,19.599999999999998
2012,8,2,0,Summer,Peshawar,KPK,34.0151,71.5805,331,26.3,36.9,30.8,1.8,11.4,65,1001.2,23.0,37,10.6,0.0,0,0.6,0.6,19.8
2012,8,3,0,Summer,Peshawar,KPK,34.0151,71.5805,331,25.9,34.8,30.4,0.0,8.2,67,1001.5,22.9,60,8.9,1.1,1,1.8,2.4,21.6
2012,8,4,0,Summer,Peshawar,KPK,34.0151,71.5805,331,28.3,38.8,33.2,1.1,9.5,53,1000.2,21.6,31,10.5,0.0,0,0.0,2.4000000000000004,21.6
2012,8,5,1,Summer,Peshawar,KPK,34.0151,71.5805,331,29.8,40.4,34.9,0.0,10.2,48,998.4,21.8,9,10.6,0.9,1,1.1,2.9000000000000004,6.2
2012,8,6,1,Summer,Peshawar,KPK,34.0151,71.5805,331,30.5,40.1,34.7,0.9,14.6,52,997.6,23.0,29,9.6,2.6,1,0.0,1.1000000000000003,3.5
2012,8,0,0,Summer,Peshawar,KPK,34.0151,71.5805,331,28.0,35.5,31.3,2.6,12.8,68,999.0,24.4,78,7.5,4.6,1,0.9,2.0000000000000004,4.4
2012,8,1,0,Summer,Peshawar,KPK,34.0151,71.5805,331,26.5,34.9,30.1,4.6,10.4,76,999.0,25.1,76,8.4,15.7,1,2.6,3.5000000000000004,7.0
2012,8,2,0,Summer,Peshawar,KPK,34.0151,71.5805,331,25.2,27.8,26.2,15.7,8.9,92,1001.3,24.7,99,2.6,0.0,0,4.6,8.1,11.0
2012,8,3,0,Summer,Peshawar,KPK,34.0151,71.5805,331,24.7,32.6,28.7,0.0,5.9,69,1003.3,22.2,50,7.9,0.1,1,15.7,22.9,24.9
2012,8,4,0,Summer,Peshawar,KPK,34.0151,71.5805,331,27.4,35.2,30.9,0.1,12.2,63,1000.9,22.9,18,7.8,2.5,1,0.0,20.299999999999997,24.9
2012,8,5,1,Summer,Peshawar,KPK,34.0151,71.5805,331,25.9,32.8,28.9,2.5,11.5,77,1001.5,24.3,60,6.9,46.6,1,0.1,15.799999999999999,23.9
2012,8,6,1,Summer,Peshawar,KPK,34.0151,71.5805,331,23.9,29.7,26.4,46.6,6.8,84,1003.9,23.3,80,5.8,0.5,1,2.5,2.6,26.4
2012,8,0,0,Summer,Peshawar,KPK,34.0151,71.5805,331,24.6,32.2,28.1,0.5,9.0,74,1002.0,22.8,37,7.6,7.8,1,46.6,49.2,72.1
2012,8,1,0,Summer,Peshawar,KPK,34.0151,71.5805,331,23.4,32.4,27.9,7.8,6.0,74,1003.9,22.6,40,9.0,0.0,0,0.5,49.6,70.0
2012,8,2,0,Summer,Peshawar,KPK,34.0151,71.5805,331,26.2,34.4,30.1,0.0,7.3,69,1003.6,23.4,12,8.2,2.6,1,7.8,54.9,73.2
2012,8,3,0,Summer,Peshawar,KPK,34.0151,71.5805,331,24.8,33.9,29.2,2.6,9.2,75,1002.8,24.1,14,9.1,0.8,1,0.0,8.3,57.5
2012,8,4,0,Summer,Peshawar,KPK,34.0151,71.5805,331,25.3,33.9,29.3,0.8,9.2,76,1001.5,24.3,16,8.6,0.2,1,2.6,10.4,60.1
2012,9,5,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,26.1,33.5,29.4,0.2,8.2,76,1001.2,24.6,33,7.4,5.4,1,0.8,3.4000000000000004,60.800000000000004
2012,9,6,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,24.9,33.2,28.6,5.4,6.4,77,1001.8,23.7,47,8.3,8.0,1,0.2,3.6,58.5
2012,9,0,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,24.2,31.2,27.5,8.0,9.4,81,1002.4,23.7,41,7.0,3.4,1,5.4,6.4,17.3
2012,9,1,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,23.8,29.7,26.4,3.4,5.5,83,1004.4,23.0,52,5.9,4.4,1,8.0,13.600000000000001,24.8
2012,9,2,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,23.0,28.0,25.1,4.4,4.3,88,1006.6,23.0,66,5.0,2.8,1,3.4,16.8,20.4
2012,9,3,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,22.9,30.5,26.0,2.8,7.7,81,1007.9,22.4,48,7.6,16.4,1,4.4,15.800000000000002,24.8
2012,9,4,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,22.9,25.0,23.9,16.4,6.2,91,1008.1,22.4,78,2.1,4.2,1,2.8,10.600000000000001,25.000000000000004
2012,9,5,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,22.8,29.7,25.9,4.2,8.1,76,1006.7,20.9,80,6.9,0.2,1,16.4,23.6,40.6
2012,9,6,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,24.2,30.8,27.0,0.2,8.3,73,1006.8,21.5,52,6.6,0.0,0,4.2,23.400000000000002,44.6
2012,9,0,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,23.7,29.5,26.4,0.0,6.1,76,1006.1,21.6,83,5.8,0.0,0,0.2,20.8,39.4
2012,9,1,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,23.4,32.4,28.0,0.0,5.4,68,1003.2,21.4,49,9.0,0.0,0,0.0,4.400000000000004,31.4
2012,9,2,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,24.7,32.9,28.6,0.0,6.5,73,1002.0,23.1,13,8.2,0.0,0,0.0,0.20000000000000356,28.0
2012,9,3,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,24.8,34.1,29.4,0.0,6.2,73,1000.9,23.8,28,9.3,0.6,1,0.0,0.0,23.599999999999998
2012,9,4,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,24.9,33.6,28.9,0.6,9.5,75,999.3,23.6,20,8.7,0.1,1,0.0,0.0,20.799999999999997
2012,9,5,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,24.4,33.7,28.6,0.1,7.7,69,998.8,21.6,16,9.3,2.9,1,0.6,0.6000000000000035,5.0
2012,9,6,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,22.9,30.7,26.5,2.9,8.4,75,1001.0,21.6,34,7.8,25.9,1,0.1,0.7000000000000035,0.9
2012,9,0,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,20.6,24.1,21.9,25.9,4.7,89,1005.0,20.1,80,3.5,0.1,1,2.9,3.600000000000003,3.5999999999999996
2012,9,1,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,18.8,28.9,23.6,0.1,6.2,74,1006.6,18.2,23,10.1,0.0,0,25.9,28.900000000000002,29.5
2012,9,2,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,17.9,31.3,24.8,0.0,5.6,63,1006.9,16.3,2,13.4,0.0,0,0.1,28.900000000000002,29.6
2012,9,3,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,18.8,31.7,25.2,0.0,7.6,64,1006.3,17.2,3,12.9,0.0,0,0.0,26.000000000000004,29.6
2012,9,4,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,19.8,32.2,26.0,0.0,7.4,64,1005.8,18.0,7,12.4,0.0,0,0.0,0.10000000000000356,29.6
2012,9,5,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,21.4,30.3,25.2,0.0,6.5,68,1006.9,18.5,21,8.9,0.0,0,0.0,0.0,29.0
2012,9,6,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,20.2,31.6,25.5,0.0,6.7,64,1005.8,17.5,10,11.4,1.0,1,0.0,0.0,28.900000000000002
2012,9,0,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,20.0,32.0,26.0,1.0,8.6,59,1005.5,16.7,16,12.0,0.0,0,0.0,0.0,26.0
2012,9,1,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,20.3,31.7,25.5,0.0,8.5,60,1006.4,16.5,21,11.4,0.0,0,1.0,1.0000000000000036,1.1
2012,9,2,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,19.6,30.5,24.8,0.0,13.8,58,1011.1,15.4,56,10.9,0.0,0,0.0,1.0000000000000036,0.9999999999999999
2012,9,3,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,18.3,32.3,24.9,0.0,10.5,55,1012.0,14.1,9,14.0,0.0,0,0.0,1.0000000000000036,1.0
2012,9,4,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,17.2,33.5,25.4,0.0,6.5,50,1010.0,12.7,4,16.3,0.0,0,0.0,0.0,1.0
2012,9,5,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,17.4,33.4,25.7,0.0,6.3,50,1009.8,13.0,14,16.0,0.0,0,0.0,0.0,1.0
2012,9,6,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,17.4,33.8,25.4,0.0,6.5,48,1010.0,11.6,9,16.4,0.0,0,0.0,0.0,1.0
2012,10,0,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,15.6,34.6,25.5,0.0,6.9,42,1008.8,9.2,7,19.0,0.0,0,0.0,0.0,1.0
2012,10,1,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,18.2,34.0,26.0,0.0,10.1,43,1007.5,10.8,24,15.8,0.0,0,0.0,0.0,0.0
2012,10,2,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,16.4,33.5,25.0,0.0,6.4,43,1005.5,9.2,3,17.1,0.0,0,0.0,0.0,0.0
2012,10,3,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,16.9,33.1,25.5,0.0,8.0,39,1004.6,8.3,3,16.2,0.0,0,0.0,0.0,0.0
2012,10,4,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,16.6,33.1,25.5,0.0,8.9,40,1006.6,9.3,0,16.5,0.0,0,0.0,0.0,0.0
2012,10,5,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,18.6,32.5,25.8,0.0,13.4,42,1010.0,10.9,28,13.9,0.0,0,0.0,0.0,0.0
2012,10,6,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,17.1,32.5,25.2,0.0,9.2,45,1011.5,11.1,20,15.4,0.0,0,0.0,0.0,0.0
2012,10,0,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,16.4,32.8,24.3,0.0,10.7,49,1010.3,10.9,12,16.4,0.0,0,0.0,0.0,0.0
2012,10,1,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,17.0,31.7,24.5,0.0,8.0,45,1009.5,10.7,22,14.7,0.0,0,0.0,0.0,0.0
2012,10,2,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,18.2,30.0,23.7,0.0,12.6,52,1011.6,12.6,58,11.8,0.0,0,0.0,0.0,0.0
2012,10,3,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,15.8,31.4,23.8,0.0,10.2,48,1010.8,10.4,12,15.6,0.0,0,0.0,0.0,0.0
2012,10,4,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,15.3,31.0,23.4,0.0,12.9,45,1009.1,9.2,11,15.7,0.0,0,0.0,0.0,0.0
2012,10,5,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,17.1,29.3,24.1,0.0,11.1,49,1011.6,12.1,26,12.2,0.0,0,0.0,0.0,0.0
2012,10,6,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,17.9,29.6,24.0,0.0,12.3,50,1012.6,12.0,55,11.7,3.4,1,0.0,0.0,0.0
2012,10,0,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,17.3,24.0,19.5,3.4,11.5,73,1016.4,14.3,92,6.7,0.0,0,0.0,0.0,0.0
2012,10,1,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,13.5,26.8,20.6,0.0,7.9,57,1017.4,10.8,17,13.3,0.0,0,3.4,3.4000000000000035,3.4
2012,10,2,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,16.2,27.3,21.6,0.0,5.2,53,1016.6,10.9,11,11.1,0.0,0,0.0,3.4000000000000035,3.4
2012,10,3,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,15.7,28.0,21.5,0.0,6.1,56,1015.4,11.3,35,12.3,1.5,1,0.0,3.4000000000000035,3.4
2012,10,4,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,15.8,22.3,18.3,1.5,15.4,71,1016.5,12.7,81,6.5,0.1,1,0.0,0.0,3.4
2012,10,5,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,14.5,23.1,18.4,0.1,12.3,67,1018.4,11.7,50,8.6,1.0,1,1.5,1.5000000000000036,4.9
2012,10,6,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,13.2,24.5,18.4,1.0,7.6,64,1018.6,10.7,39,11.3,0.0,0,0.1,1.6000000000000036,5.0
2012,10,0,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,12.3,26.8,19.1,0.0,10.9,58,1017.0,8.9,32,14.5,0.0,0,1.0,2.6000000000000036,6.0
2012,10,1,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,13.0,26.2,19.0,0.0,6.9,50,1015.6,6.8,25,13.2,0.0,0,0.0,1.1000000000000036,2.6
2012,10,2,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,11.4,26.1,18.7,0.0,5.5,44,1014.6,4.6,1,14.7,0.0,0,0.0,1.0000000000000036,2.6
2012,10,3,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,11.2,26.4,18.9,0.0,6.9,47,1012.7,5.7,2,15.2,0.0,0,0.0,0.0,2.6
2012,10,4,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,12.5,26.7,19.5,0.0,6.9,47,1013.7,6.6,3,14.2,0.0,0,0.0,0.0,2.6
2012,10,5,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,11.9,27.1,19.6,0.0,7.7,53,1014.7,8.5,38,15.2,0.0,0,0.0,0.0,1.1
2012,10,6,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,12.9,27.9,20.6,0.0,8.0,53,1015.4,9.6,31,15.0,0.0,0,0.0,0.0,0.9999999999999999
2012,10,0,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,13.1,28.9,20.9,0.0,6.7,53,1014.5,9.3,2,15.8,0.0,0,0.0,0.0,0.0
2012,10,1,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,15.9,28.7,21.7,0.0,6.9,48,1014.2,9.2,9,12.8,0.0,0,0.0,0.0,0.0
2012,10,2,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,15.7,28.4,21.5,0.0,5.8,53,1014.5,10.7,9,12.7,0.0,0,0.0,0.0,0.0
2012,11,3,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,13.4,28.8,21.1,0.0,7.0,52,1014.0,9.4,11,15.4,0.0,0,0.0,0.0,0.0
2012,11,4,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,13.3,27.8,20.3,0.0,9.2,52,1012.9,8.9,11,14.5,0.0,0,0.0,0.0,0.0
2012,11,5,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,12.4,28.1,20.0,0.0,5.8,49,1012.5,7.0,5,15.7,0.0,0,0.0,0.0,0.0
2012,11,6,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,14.1,27.3,20.1,0.0,5.5,48,1012.4,7.2,8,13.2,0.0,0,0.0,0.0,0.0
2012,11,0,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,13.3,26.6,19.2,0.0,8.4,47,1012.8,6.2,14,13.3,0.0,0,0.0,0.0,0.0
2012,11,1,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,10.8,26.6,18.4,0.0,7.1,43,1013.9,3.9,15,15.8,0.0,0,0.0,0.0,0.0
2012,11,2,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,12.0,26.8,19.3,0.0,7.4,47,1012.9,6.5,22,14.8,0.0,0,0.0,0.0,0.0
2012,11,3,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,11.3,26.7,19.1,0.0,5.5,51,1010.9,7.3,2,15.4,0.0,0,0.0,0.0,0.0
2012,11,4,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,11.5,26.4,18.6,0.0,7.7,49,1012.0,6.0,1,14.9,0.0,0,0.0,0.0,0.0
2012,11,5,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,9.3,26.2,17.9,0.0,6.6,45,1014.8,3.9,0,16.9,0.0,0,0.0,0.0,0.0
2012,11,6,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,9.6,25.4,17.9,0.0,7.6,50,1014.7,6.3,0,15.8,0.0,0,0.0,0.0,0.0
2012,11,0,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,12.8,24.5,18.4,0.0,7.3,59,1015.4,9.8,26,11.7,0.0,0,0.0,0.0,0.0
2012,11,1,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,11.5,24.9,18.3,0.0,7.2,62,1017.3,10.0,3,13.4,0.0,0,0.0,0.0,0.0
2012,11,2,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,10.0,26.6,17.4,0.0,7.0,51,1014.5,4.9,1,16.6,0.0,0,0.0,0.0,0.0
2012,11,3,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,7.7,24.9,16.4,0.0,6.8,36,1015.3,0.2,36,17.2,0.0,0,0.0,0.0,0.0
2012,11,4,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,10.3,24.2,17.1,0.0,7.2,52,1017.0,6.6,26,13.9,0.0,0,0.0,0.0,0.0
2012,11,5,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,12.0,21.3,16.6,0.0,8.7,51,1018.8,5.7,54,9.3,0.0,0,0.0,0.0,0.0
2012,11,6,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,8.9,23.6,15.5,0.0,6.6,54,1016.1,4.7,6,14.7,0.0,0,0.0,0.0,0.0
2012,11,0,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,7.3,23.8,15.0,0.0,5.7,42,1016.7,-0.4,1,16.5,0.0,0,0.0,0.0,0.0
2012,11,1,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,6.6,23.5,14.6,0.0,5.4,41,1017.5,-0.3,34,16.9,0.0,0,0.0,0.0,0.0
2012,11,2,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,10.2,22.9,16.2,0.0,5.7,42,1016.0,1.9,96,12.7,0.0,0,0.0,0.0,0.0
2012,11,3,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,10.0,24.5,16.4,0.0,9.3,46,1013.9,3.2,57,14.5,0.0,0,0.0,0.0,0.0
2012,11,4,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,9.7,21.7,15.2,0.0,8.2,55,1013.8,5.2,52,12.0,0.0,0,0.0,0.0,0.0
2012,11,5,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,9.2,20.5,14.2,0.0,9.3,48,1016.6,1.7,21,11.3,0.0,0,0.0,0.0,0.0
2012,11,6,1,Autumn,Peshawar,KPK,34.0151,71.5805,331,5.9,20.2,12.9,0.0,6.3,35,1017.4,-3.1,60,14.3,0.0,0,0.0,0.0,0.0
2012,11,0,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,5.4,22.1,13.2,0.0,5.4,42,1016.2,-1.2,14,16.7,0.0,0,0.0,0.0,0.0
2012,11,1,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,6.5,22.4,14.2,0.0,6.0,46,1015.4,1.3,50,15.9,2.6,1,0.0,0.0,0.0
2012,11,2,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,10.6,17.6,13.5,2.6,9.2,62,1014.8,6.1,78,7.0,0.0,0,0.0,0.0,0.0
2012,11,3,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,6.6,19.3,12.3,0.0,8.8,55,1014.8,1.4,12,12.7,0.0,0,2.6,2.6000000000000036,2.6
2012,11,4,0,Autumn,Peshawar,KPK,34.0151,71.5805,331,3.2,18.8,10.2,0.0,5.6,38,1018.0,-5.0,0,15.6,0.0,0,0.0,2.6000000000000036,2.6
2012,12,5,1,Winter,Peshawar,KPK,34.0151,71.5805,331,3.6,21.3,11.1,0.0,6.6,41,1016.4,-3.7,0,17.7,0.0,0,0.0,2.6000000000000036,2.6
2012,12,6,1,Winter,Peshawar,KPK,34.0151,71.5805,331,3.5,21.1,11.3,0.0,5.7,41,1017.5,-3.2,0,17.6,0.0,0,0.0,0.0,2.6
2012,12,0,0,Winter,Peshawar,KPK,34.0151,71.5805,331,3.8,22.8,12.0,0.0,9.0,38,1018.6,-4.1,0,19.0,0.0,0,0.0,0.0,2.6
2012,12,1,0,Winter,Peshawar,KPK,34.0151,71.5805,331,5.1,23.8,12.9,0.0,7.4,35,1017.5,-3.6,0,18.7,0.0,0,0.0,0.0,2.6
2012,12,2,0,Winter,Peshawar,KPK,34.0151,71.5805,331,6.3,22.9,13.0,0.0,7.0,42,1016.4,-1.2,41,16.6,0.0,0,0.0,0.0,2.6
2012,12,3,0,Winter,Peshawar,KPK,34.0151,71.5805,331,6.6,22.5,13.0,0.0,5.3,44,1017.3,-0.2,44,15.9,0.0,0,0.0,0.0,0.0
2012,12,4,0,Winter,Peshawar,KPK,34.0151,71.5805,331,8.0,23.6,14.7,0.0,6.7,44,1015.2,1.4,79,15.6,0.0,0,0.0,0.0,0.0
2012,12,5,1,Winter,Peshawar,KPK,34.0151,71.5805,331,8.9,23.3,15.2,0.0,8.7,53,1014.3,4.5,16,14.4,0.0,0,0.0,0.0,0.0
2012,12,6,1,Winter,Peshawar,KPK,34.0151,71.5805,331,6.9,22.6,13.7,0.0,7.9,46,1013.6,1.1,46,15.7,0.0,0,0.0,0.0,0.0
2012,12,0,0,Winter,Peshawar,KPK,34.0151,71.5805,331,8.3,20.2,13.4,0.0,6.5,45,1012.2,0.7,86,11.9,0.2,1,0.0,0.0,0.0
2012,12,1,0,Winter,Peshawar,KPK,34.0151,71.5805,331,7.6,18.1,12.4,0.2,10.0,58,1015.2,3.8,32,10.5,4.4,1,0.0,0.0,0.0
2012,12,2,0,Winter,Peshawar,KPK,34.0151,71.5805,331,8.2,14.8,11.2,4.4,6.8,73,1016.5,6.3,74,6.6,23.4,1,0.2,0.20000000000000356,0.2
2012,12,3,0,Winter,Peshawar,KPK,34.0151,71.5805,331,9.0,10.9,10.0,23.4,7.6,89,1015.9,8.2,100,1.9,2.3,1,4.4,4.600000000000004,4.6000000000000005
2012,12,4,0,Winter,Peshawar,KPK,34.0151,71.5805,331,8.8,13.1,10.5,2.3,4.7,77,1020.1,6.5,84,4.3,0.0,0,23.4,28.000000000000004,28.0
2012,12,5,1,Winter,Peshawar,KPK,34.0151,71.5805,331,6.9,14.7,10.4,0.0,4.2,74,1022.6,5.7,52,7.8,0.2,1,2.3,30.100000000000005,30.3
2012,12,6,1,Winter,Peshawar,KPK,34.0151,71.5805,331,6.0,15.0,10.4,0.2,8.7,73,1024.2,5.4,36,9.0,0.0,0,0.0,25.700000000000003,30.3
2012,12,0,0,Winter,Peshawar,KPK,34.0151,71.5805,331,4.3,17.1,10.5,0.0,10.1,64,1023.4,3.1,80,12.8,0.5,1,0.2,2.5000000000000036,30.5
2012,12,1,0,Winter,Peshawar,KPK,34.0151,71.5805,331,5.6,15.8,11.0,0.5,7.0,69,1022.3,5.0,32,10.2,0.0,0,0.0,0.20000000000000356,30.5
2012,12,2,0,Winter,Peshawar,KPK,34.0151,71.5805,331,2.8,18.9,10.1,0.0,7.0,56,1019.5,-0.3,0,16.1,0.0,0,0.5,0.7000000000000035,30.8
2012,12,3,0,Winter,Peshawar,KPK,34.0151,71.5805,331,3.2,19.2,10.0,0.0,7.3,44,1016.3,-2.5,0,16.0,0.0,0,0.0,0.5000000000000036,26.4
2012,12,4,0,Winter,Peshawar,KPK,34.0151,71.5805,331,2.9,19.7,10.4,0.0,6.9,50,1016.8,-0.5,0,16.8,0.0,0,0.0,0.5000000000000036,3.0
2012,12,5,1,Winter,Peshawar,KPK,34.0151,71.5805,331,3.0,20.5,10.4,0.0,6.9,53,1017.1,0.1,6,17.5,0.0,0,0.0,0.0,0.7
2012,12,6,1,Winter,Peshawar,KPK,34.0151,71.5805,331,3.8,18.7,10.9,0.0,6.6,52,1016.9,0.6,48,14.9,0.0,0,0.0,0.0,0.7
2012,12,0,0,Winter,Peshawar,KPK,34.0151,71.5805,331,4.2,19.0,10.9,0.0,7.0,58,1018.3,2.2,9,14.8,0.0,0,0.0,0.0,0.5
